2024-06-20 23:58:25 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:45:23 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-25 23:45:23 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:45:23 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:45:30 | ERROR    | app | routes.ai_routes:ai_automate_browsing:34 - Error in browsing automation: AI_Approaches.automate_browsing() missing 1 required positional argument: 'prompt'
2024-06-25 23:45:30 | INFO     | app | logging:callHandlers:1762 - 127.0.0.1:45962 - "POST /ai/automate_browsing HTTP/1.1" 500
2024-06-25 23:51:29 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:51:29 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:51:29 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:51:29 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:51:29 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-25 23:51:29 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:51:29 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:51:29 | INFO     | app | logging:callHandlers:1762 - Finished server process [35778]
2024-06-25 23:51:29 | INFO     | app | logging:callHandlers:1762 - Finished server process [35778]
2024-06-25 23:51:39 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:51:39 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:51:39 | INFO     | app | logging:callHandlers:1762 - Started server process [37737]
2024-06-25 23:51:39 | INFO     | app | logging:callHandlers:1762 - Started server process [37737]
2024-06-25 23:51:39 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:51:39 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:51:39 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-25 23:51:39 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:51:39 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:53:54 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:53:54 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:53:55 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:53:55 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:53:55 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-25 23:53:55 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:53:55 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:53:55 | INFO     | app | logging:callHandlers:1762 - Finished server process [37737]
2024-06-25 23:53:55 | INFO     | app | logging:callHandlers:1762 - Finished server process [37737]
2024-06-25 23:54:01 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:54:01 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:54:01 | INFO     | app | logging:callHandlers:1762 - Started server process [38513]
2024-06-25 23:54:01 | INFO     | app | logging:callHandlers:1762 - Started server process [38513]
2024-06-25 23:54:01 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:54:01 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:54:01 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-25 23:54:01 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:54:01 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:54:13 | INFO     | app | ai_interactions.ai_approaches:automate_browsing:18 - Automate Browsing with query Hello who is the current president of USA ?...
2024-06-25 23:54:33 | INFO     | app | logging:callHandlers:1762 - 127.0.0.1:54122 - "POST /ai/automate_browsing HTTP/1.1" 200
2024-06-25 23:56:53 | INFO     | app | ai_interactions.ai_approaches:automate_browsing:18 - Automate Browsing with query Hello who is the current president of USA ?...
2024-06-25 23:57:11 | INFO     | app | logging:callHandlers:1762 - 127.0.0.1:53462 - "POST /ai/automate_browsing HTTP/1.1" 200
2024-06-25 23:57:35 | INFO     | app | ai_interactions.ai_approaches:automate_browsing:18 - Automate Browsing with query Hello who is the current president of USA ?...
2024-06-26 00:01:31 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-26 00:01:44 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-26 00:01:44 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-26 00:01:44 | INFO     | app | logging:callHandlers:1762 - Started server process [54648]
2024-06-26 00:01:44 | INFO     | app | logging:callHandlers:1762 - Started server process [54648]
2024-06-26 00:01:44 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-26 00:01:44 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-26 00:01:44 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-26 00:01:44 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-26 00:01:44 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-26 00:02:28 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-26 00:02:28 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-26 00:02:28 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-26 00:02:28 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-26 00:02:28 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-26 00:02:28 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-26 00:02:28 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-26 00:02:28 | INFO     | app | logging:callHandlers:1762 - Finished server process [54648]
2024-06-26 00:02:28 | INFO     | app | logging:callHandlers:1762 - Finished server process [54648]
2024-06-26 00:02:36 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-26 00:02:36 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-26 00:02:36 | INFO     | app | logging:callHandlers:1762 - Started server process [55062]
2024-06-26 00:02:36 | INFO     | app | logging:callHandlers:1762 - Started server process [55062]
2024-06-26 00:02:36 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-26 00:02:36 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-26 00:02:36 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-26 00:02:36 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-26 00:02:36 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-26 00:02:40 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-26 00:02:40 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-26 00:02:41 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-26 00:02:41 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-26 00:02:41 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-26 00:02:41 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-26 00:02:41 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-26 00:02:41 | INFO     | app | logging:callHandlers:1762 - Finished server process [55062]
2024-06-26 00:02:41 | INFO     | app | logging:callHandlers:1762 - Finished server process [55062]
2024-06-26 00:02:56 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-26 00:02:56 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-26 00:02:56 | INFO     | app | logging:callHandlers:1762 - Started server process [55342]
2024-06-26 00:02:56 | INFO     | app | logging:callHandlers:1762 - Started server process [55342]
2024-06-26 00:02:56 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-26 00:02:56 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-26 00:02:56 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-26 00:02:56 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-26 00:02:56 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-26 00:03:01 | INFO     | app | ai_interactions.ai_approaches:automate_browsing:18 - Automate Browsing with query Hello who is the current president of USA ?...
2024-06-26 00:03:13 | ERROR    | app | routes.ai_routes:ai_automate_browsing:34 - Error in browsing automation: An output parsing error occurred. In order to pass this error back to the agent and have it try again, pass `handle_parsing_errors=True` to the AgentExecutor. This is the error: Parsing LLM output produced both a final answer and a parse-able action::  for the query "Current president of USA"
Action: Intermediate Answer
Action Input: Joe Biden
Thought: I now know the final answer
Final Answer: The current president of the USA is Joe Biden.
2024-06-26 00:03:13 | INFO     | app | logging:callHandlers:1762 - 127.0.0.1:40152 - "POST /ai/automate_browsing HTTP/1.1" 500
2024-06-26 00:03:43 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-26 00:03:43 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-26 00:03:44 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-26 00:03:44 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-26 00:03:44 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-26 00:03:44 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-26 00:03:44 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-26 00:03:44 | INFO     | app | logging:callHandlers:1762 - Finished server process [55342]
2024-06-26 00:03:44 | INFO     | app | logging:callHandlers:1762 - Finished server process [55342]
2024-06-26 00:03:57 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-26 00:03:57 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-26 00:03:57 | INFO     | app | logging:callHandlers:1762 - Started server process [56558]
2024-06-26 00:03:57 | INFO     | app | logging:callHandlers:1762 - Started server process [56558]
2024-06-26 00:03:57 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-26 00:03:57 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-26 00:03:57 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-26 00:03:57 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-26 00:03:57 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-26 00:04:13 | INFO     | app | ai_interactions.ai_approaches:automate_browsing:18 - Automate Browsing with query Hello who is the current president of USA ?...
2024-06-26 00:04:25 | INFO     | app | logging:callHandlers:1762 - 127.0.0.1:54736 - "POST /ai/automate_browsing HTTP/1.1" 200
2024-06-26 00:10:22 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-26 00:10:22 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-26 00:10:23 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-26 00:10:23 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-26 00:10:23 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-26 00:10:23 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-26 00:10:23 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-26 00:10:23 | INFO     | app | logging:callHandlers:1762 - Finished server process [56558]
2024-06-26 00:10:23 | INFO     | app | logging:callHandlers:1762 - Finished server process [56558]
2024-06-27 12:22:07 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-27 12:22:08 | DEBUG    | app | logging:callHandlers:1762 - https://api.gradio.app:443 "GET /gradio-messaging/en HTTP/11" 200 3
2024-06-27 12:22:08 | DEBUG    | app | logging:callHandlers:1762 - https://api.gradio.app:443 "GET /gradio-messaging/en HTTP/11" 200 3
2024-06-27 12:22:08 | DEBUG    | app | logging:callHandlers:1762 - https://api.gradio.app:443 "GET /gradio-messaging/en HTTP/11" 200 3
2024-06-27 12:22:08 | DEBUG    | app | logging:callHandlers:1762 - 1 change detected: {(<Change.modified: 2>, '/home/jawad/Documents/GitHub/LLM-Article-Implementation/AI Application/helpers/logs/backend.log')}
